id,url,titre,adresse,categorie,categorie_source,type_projet,montant_initial,montant_actuel,nombre_contributions,nombre_commentaires,nombre_videos,nombre_images,nombre_publications
58051,https://fr.ulule.com/beautycase-app/,BeautyCase,Paris,Technologie,mode_design,euros,5000.0,5143.0,76.0,60,1,29,18
61336,https://fr.ulule.com/vivant-exposition/,VIVANT | Exposition,toulouse,Art & Photo,mode_design,euros,2000.0,2035.0,40.0,51,1,14,5
60119,https://fr.ulule.com/vivre-art/,« Une image vaut mieux que mille mots. »,Nancy,Art & Photo,mode_design,euros,800.0,890.0,36.0,7,0,10,0
59432,https://fr.ulule.com/defile-destination-ailleurs/,"Défilé ""Destination ailleurs""",Metz,Spectacle vivant,mode_design,euros,200.0,335.0,16.0,8,0,6,17
57819,https://fr.ulule.com/aglae-le-vegetal-luminescent/,"Aglaé, le végétal luminescent !",Paris,Technologie,mode_design,euros,6500.0,7019.0,77.0,50,1,36,7
61648,https://fr.ulule.com/invictus-isc/,INVICTUS - ISC Paris,Paris,Solidaire & Citoyen,mode_design,prevente,50.0,55.0,36.0,24,1,11,6
60481,https://fr.ulule.com/space-girls/,Space Girls,Gâvres,BD & Manga,mode_design,euros,1600.0,2780.0,73.0,76,0,19,35
59662,https://fr.ulule.com/les-jolis-cahiers/,Les Jolis Cahiers,NANTES,Édition & Média,mode_design,euros,6000.0,6378.0,165.0,121,0,29,8
60292,https://fr.ulule.com/isabelle-lecomte/,Inspiration Vermeer,Semons,Art & Photo,mode_design,euros,2600.0,2620.0,81.0,36,0,11,2
58914,https://fr.ulule.com/the-starchilds/,The StarChilds - Premier Album,Paris,Musique,mode_design,euros,1500.0,1637.0,32.0,12,1,8,0
57128,https://fr.ulule.com/bastille-playing-cards/,Bastille Playing Cards,GRENOBLE,Jeux,mode_design,euros,8000.0,10058.0,170.0,63,0,28,5
61489,https://fr.ulule.com/down-to-earth-cyclic/,Down To Earth - Cyclic,Saint dié des vosges,Musique,mode_design,euros,700.0,720.0,24.0,21,1,12,0
57680,https://fr.ulule.com/pyjama-happynest/,Le pyjama Happynest,Paris,Enfance & Educ.,mode_design,prevente,100.0,144.0,87.0,34,1,28,6
60247,https://fr.ulule.com/album-apprimerie/,"Dans la nuit, il y a...",Paris,Édition & Média,mode_design,prevente,50.0,68.0,62.0,30,0,12,2
58492,https://fr.ulule.com/les-3-fromages/,Les 3 Fromages,Rennes,Musique,mode_design,euros,10000.0,15085.0,409.0,88,1,16,7
60029,https://fr.ulule.com/illustrations-meug/,Impressions multi-supports Illustrations Meug,Clamart,Art & Photo,mode_design,euros,1400.0,1400.0,12.0,10,0,9,0
59501,https://fr.ulule.com/supernovatheatrealbum/,Premier album - Present Time,Metz,Musique,mode_design,euros,3000.0,3135.0,76.0,25,1,12,15
59867,https://fr.ulule.com/chromatic/,Chromatic,thonon les bains,Art & Photo,mode_design,euros,750.0,790.0,30.0,5,0,11,8
59062,https://fr.ulule.com/baobabsolidaire/,// Baobab Solidaire //,Paris,Solidaire & Citoyen,mode_design,prevente,100.0,484.0,235.0,55,0,20,5
59494,https://fr.ulule.com/inktobook/,INKTOBOOK,Montpellier,Art & Photo,mode_design,prevente,50.0,55.0,52.0,19,0,33,12
54899,https://fr.ulule.com/diffuseur-eona-olfadoses/,60 minutes de bien-être au quotidien,MILLY LA FORET,Autres projets,mode_design,euros,8000.0,8843.0,39.0,5,1,38,13
57786,https://fr.ulule.com/planner-horse-riders/,Planner équestre THE HORSE RIDERS,Cormeilles-en-Parisis,Sports,mode_design,euros,7000.0,9201.0,235.0,11,1,18,2
55820,https://fr.ulule.com/helokiteuse/,Héloïse espoir du kitesurf français,TOULON,Sports,mode_design,euros,2000.0,2020.0,31.0,2024,1,14,0
51505,https://fr.ulule.com/ludo-agenda/,"LuDo, mon allié pour une vie meilleure !",Paris,Édition & Média,mode_design,euros,9000.0,9811.0,272.0,13,0,16,14
57515,https://fr.ulule.com/zan-2018/,Meow Kids,RATTE,Art & Photo,mode_design,euros,1500.0,1610.0,70.0,6,0,12,8
55573,https://fr.ulule.com/agenda-creanvie-/,Agenda CréAnVie 2018,Flassans-sur-Issole,Édition & Média,mode_design,euros,3000.0,3643.0,130.0,11,1,19,11
55861,https://fr.ulule.com/maestra-mobility/,Maestra Mobility,Lille,Technologie,mode_design,euros,8000.0,12390.0,71.0,33,1,54,10
56470,https://fr.ulule.com/etude-vernis-ongle/,Etude Vernis sans PE (perturbateurs endocriniens),Paris,Solidaire & Citoyen,mode_design,euros,6000.0,6005.0,152.0,4,1,22,12
56490,https://fr.ulule.com/bohmy-extension-manteaux/,EXTENSION DE MANTEAUX I BOHMY,Paris,Enfance & Educ.,mode_design,prevente,50.0,135.0,120.0,17,1,30,10
56269,https://fr.ulule.com/frontignan-thau-handball/,Frontignan Thau Handball,Frontignan,Sports,mode_design,euros,5000.0,5350.0,7.0,5,0,8,0
51541,https://fr.ulule.com/lesenfantsduciel/,Les Enfants du Ciel,Crécy la Chapelle,BD & Manga,mode_design,euros,3500.0,24257.0,310.0,178,0,21,42
53767,https://fr.ulule.com/mymorphee/,Morphée,Aix-en-Provence,Technologie,mode_design,prevente,200.0,1039.0,928.0,72,1,22,42
57483,https://fr.ulule.com/lekolaj/,Le Kolaj 2010-2016,Paris,Art & Photo,mode_design,euros,10000.0,10891.0,181.0,2010,0,23,5
54506,https://fr.ulule.com/french-poupon/,French Poupon,Bordeaux,Enfance & Educ.,mode_design,prevente,100.0,105.0,31.0,8,1,28,8
56968,https://fr.ulule.com/la-melangerie/,LA MÉLANGERIE,PARIS,Art & Photo,mode_design,euros,3850.0,3865.0,35.0,1,0,11,3
56394,https://fr.ulule.com/nota-gormand/,Nota,Palud,Technologie,mode_design,euros,4000.0,4184.0,50.0,1,1,20,5
55894,https://fr.ulule.com/mundao/,La draisienne made in Bordeaux par Mundao,Bordeaux,Enfance & Educ.,mode_design,euros,5000.0,5479.0,85.0,11,1,17,7
58083,https://fr.ulule.com/faust-installation/,"Faust, installation Sculpturale et Sonore",Nort sur Erdre,Art & Photo,mode_design,euros,700.0,710.0,23.0,6,1,12,2
54111,https://fr.ulule.com/mylittleconcept/,Mes horloges concept for KIDS made in FRANCE,Paris,Enfance & Educ.,mode_design,euros,2200.0,3135.0,65.0,3,1,14,17
55433,https://fr.ulule.com/nuit-dete/,Nuit d'été,marine.matiwejko@free.fr,Film & vidéo,mode_design,euros,1837.0,2245.0,18.0,2,1,18,0
49105,https://fr.ulule.com/revesdelibellule/,Une maman Rêv'olutionne le mobilier pour enfants,Courbevoie,Enfance & Educ.,mode_design,euros,10000.0,10025.0,57.0,2,1,29,10
55938,https://fr.ulule.com/regardelautre/,L'Autre,grenoble,Solidaire & Citoyen,mode_design,euros,3500.0,3603.0,85.0,3,1,11,1
53734,https://fr.ulule.com/chroniques-survivante/,Les chroniques d'une survivante,Paris,BD & Manga,mode_design,euros,1600.0,4669.0,177.0,8,1,19,16
51585,https://fr.ulule.com/yen-ju-chen/,Exposez-moi à Paris !,Hsinchu (Taïwan),Art & Photo,mode_design,euros,3000.0,3057.0,50.0,3,1,41,3
55777,https://fr.ulule.com/vvr-venez-vous-relaxer/,VVR - Venez vous relaxer,Montreuil,Technologie,mode_design,euros,1025.0,1036.0,32.0,3,0,12,0
51825,https://fr.ulule.com/grillemont/,Arts et Innovation au château de Grillemont,paris,Art & Photo,mode_design,euros,15000.0,15501.0,70.0,1,1,15,0
55833,https://fr.ulule.com/turn-off-the-noise-linda-jacob/,Turn off the Noise / Linda Jacob,Strasbourg,Musique,mode_design,euros,3500.0,3632.0,66.0,3,1,7,2
53024,https://fr.ulule.com/pajanycalendar/,PAJANY CALENDAR - EDITION 2018,PARIS,Art & Photo,mode_design,euros,5000.0,5305.0,175.0,11,1,10,7
54728,https://fr.ulule.com/plastic-western/,PLASTIC WESTERN,Paris,Film & vidéo,mode_design,euros,3500.0,3550.0,31.0,1,0,28,0
55506,https://fr.ulule.com/coloriages-cheubloh-tome-3/,Les coloriages de Cheubloh - Tome 3,Feneu,Art & Photo,mode_design,euros,1000.0,1648.0,78.0,5,0,13,9
55933,https://fr.ulule.com/a-cup-of-cards/,A Cup of Cards,Strasbourg,Art & Photo,mode_design,prevente,30.0,39.0,31.0,54,0,14,1
54999,https://fr.ulule.com/le-collectif-carlos-expose-au-palais-brongniart/,"Le collectif Carlos expose au ""Palais Brongniart""",PARIS,Art & Photo,mode_design,euros,1500.0,1550.0,36.0,4,0,8,3
54085,https://fr.ulule.com/memoria-2/,MEMORIA,Paris,Film & vidéo,mode_design,euros,7000.0,8004.0,178.0,8,1,77,2
54442,https://fr.ulule.com/des-teeshirts-breizhgeocacheurs/,Des Tee-shirt Breizh Geocacheurs,Bretagne,Autres projets,mode_design,prevente,50.0,82.0,55.0,2,0,7,5
52909,https://fr.ulule.com/comme-une-plum/,"Comme une plum' : sacs à langer, chics et élégants",Lyon,Enfance & Educ.,mode_design,euros,2000.0,2040.0,32.0,8,1,45,8
43591,https://fr.ulule.com/boija/,Boïja : des articles de sport 100% éco-conçus,Strasbourg,Sports,mode_design,prevente,100.0,189.0,145.0,26,1,39,16
52345,https://fr.ulule.com/persona-film/,Persona,Toulouse,Film & vidéo,mode_design,euros,6000.0,6000.0,68.0,6,1,25,7
45370,https://fr.ulule.com/tshaka-balle/,"Tshaka balle : Une balle, des figures, des jeux",Planète terre,Jeux,mode_design,euros,5000.0,5616.0,134.0,7,0,34,19
53214,https://fr.ulule.com/illustrations-nantaises/,Illustrations nantaises by Marillon The Beef,nantes,Art & Photo,mode_design,euros,450.0,2929.0,79.0,3,0,10,3
53358,https://fr.ulule.com/the-moon-forest/,The Moon Forest Kids' Pavilion,Grenoble,Enfance & Educ.,mode_design,euros,1000.0,1270.0,39.0,1,1,8,0
51777,https://fr.ulule.com/construction-de-latelier-de-pigwii/,Construction de l'atelier de Pigwii !,Biarritz,Technologie,mode_design,euros,8000.0,8330.0,157.0,8,0,11,10
49044,https://fr.ulule.com/bd-plage-2017/,BD Plage 2017,Sète,BD & Manga,mode_design,euros,3500.0,3840.0,30.0,1,0,93,8
51863,https://fr.ulule.com/graou-magazine/,GRAOU,Lyon,Édition & Média,mode_design,euros,10000.0,24640.0,582.0,38,1,22,16
50828,https://fr.ulule.com/princesses-divoire-et-divresse/,Princesses d'Ivoire et d'Ivresse,Toulon,BD & Manga,mode_design,euros,4000.0,5225.0,117.0,10,0,20,14
47951,https://fr.ulule.com/lajoie/,"""La Joie"", The Augmented Notebook",Paris,Édition & Média,mode_design,prevente,300.0,301.0,216.0,7,1,17,8
49791,https://fr.ulule.com/file7-20ans/,File7: un livre anniversaire pour les 20 ans!,Magny-le-hongre,Musique,mode_design,euros,7000.0,7660.0,190.0,3,0,21,17
50063,https://fr.ulule.com/qys/,Quizzyourself,LILLE,Technologie,mode_design,prevente,15.0,15.0,15.0,2,1,17,5
49943,https://fr.ulule.com/histoires-de-boites/,Histoires de boîtes,ARGENTEUIL,Édition & Média,mode_design,euros,10000.0,10030.0,70.0,10,1,15,9
48271,https://fr.ulule.com/babaplaya/,BABAPLAYA,Levallois Perret,Jeux,mode_design,euros,5000.0,6014.0,132.0,14,1,26,16
51085,https://fr.ulule.com/tokyo-youth/,[ TOKYO YOUTH - JAPAN EXPO 2017],Grenoble,Art & Photo,mode_design,euros,600.0,950.0,38.0,2017,0,22,0
49391,https://fr.ulule.com/matoux-japan-expo-2017/,Matoux [JAPAN EXPO 2017],rue de machemare,BD & Manga,mode_design,euros,550.0,822.0,29.0,1,0,10,5
47709,https://fr.ulule.com/rencontres-plans/,ARTBOOK PLANS,Normandie,Jeux,mode_design,euros,1000.0,27262.0,1387.0,642,0,31,30
48595,https://fr.ulule.com/hoe-clignotant-automatique-velo/,HOÉ: clignotant automatique pour cycliste.,Lille,Technologie,mode_design,euros,5000.0,5417.0,199.0,12,1,37,18
49071,https://fr.ulule.com/mrt010-projet-mirage/,MRT010 Projet Mirage,Metz,Sports,mode_design,euros,2000.0,2295.0,54.0,10,1,14,0
42039,https://fr.ulule.com/nuit-noire/,NUIT NOIRE,Paris,Film & vidéo,mode_design,euros,3000.0,3080.0,50.0,3,0,39,4
49359,https://fr.ulule.com/harimi-et-yoi-a-la-japan-expo/,Harimi et Yoi à la Japan Expo,Paris,Art & Photo,mode_design,euros,1500.0,1576.0,43.0,1,0,15,0
51546,https://fr.ulule.com/pi-exposition/,π (Pi),paris,Art & Photo,mode_design,euros,2700.0,2840.0,40.0,5,1,8,0
51296,https://fr.ulule.com/artbook-adventure-saphirya-artwork/,Artbook : Adventure [Saphirya's Artwork],Paris,Art & Photo,mode_design,prevente,88.0,96.0,69.0,16,1,27,6
50906,https://fr.ulule.com/artbook-la-nature-avait-un-reve/,Artbook - La Nature avait un rêve...,France,Art & Photo,mode_design,euros,200.0,876.0,46.0,876,0,17,8
49519,https://fr.ulule.com/exposition-los-angeles-vanessamoselle/,Ma première exposition à Los Angeles,Colmar,Art & Photo,mode_design,euros,5000.0,8405.0,121.0,1,1,46,3
46037,https://fr.ulule.com/le-ptit-sniff/,Le P'tit Sniff,bis allée pierre loti,Technologie,mode_design,euros,12000.0,12904.0,155.0,16,1,15,23
45659,https://fr.ulule.com/quille-molle/,Quille Molle,Nantes,Jeux,mode_design,prevente,100.0,284.0,227.0,10,1,25,5
50023,https://fr.ulule.com/karen-project/,Karen Project,,Musique,mode_design,euros,3500.0,3520.0,54.0,2,1,10,6
46183,https://fr.ulule.com/lhomme-et-le-tesseract/,A,,Spectacle vivant,mode_design,euros,800.0,969.0,36.0,1373148,0,6,3
48882,https://fr.ulule.com/meeple-breton/,"Tee-shirts ""Meeple Breton""",Plouvorn,Jeux,mode_design,prevente,50.0,90.0,62.0,36,0,18,11
50439,https://fr.ulule.com/la-reine-margot-theatre-13/,LA REINE MARGOT au Théâtre 13,Paris,Spectacle vivant,mode_design,euros,3000.0,3067.0,61.0,13,0,22,0
46989,https://fr.ulule.com/helyett-le-livre/,"Helyett, le livre",rue des Canettes,Édition & Média,mode_design,euros,7500.0,8249.0,74.0,6,0,35,9
48554,https://fr.ulule.com/sketchbook-rainbow/,Sketchbook : Monochrome Rainbow,Bretagne,BD & Manga,mode_design,euros,1350.0,3194.0,83.0,18,0,19,17
49015,https://fr.ulule.com/blakcsun/,Black Sun,Paris,Film & vidéo,mode_design,euros,1800.0,2058.0,25.0,2,0,15,0
49308,https://fr.ulule.com/juks/,JUKS,Le havre,Film & vidéo,mode_design,euros,3500.0,4102.0,91.0,4,1,17,7
49145,https://fr.ulule.com/v-e-r-s-u-s/,V e r s u s,Paris,Art & Photo,mode_design,euros,6000.0,6547.0,123.0,25,0,44,6
49922,https://fr.ulule.com/lodyssee-dune-ame/,l'Odyssée d'une Âme,Marseille,Édition & Média,mode_design,euros,3500.0,3592.0,111.0,10,1,23,8
44901,https://fr.ulule.com/guy-tatoueur/,GUY - Tatoueur en devenir,Saint Denis,Art & Photo,mode_design,euros,800.0,1831.0,72.0,5,1,44,7
46461,https://fr.ulule.com/le-cube/,Un espace d'exposition mobile,Dourdan,Art & Photo,mode_design,euros,800.0,870.0,28.0,1,1,19,5
47252,https://fr.ulule.com/essence-du-nectar/,Essence du Nectar,Paris,Film & vidéo,mode_design,euros,3000.0,3095.0,43.0,3,0,9,0
47771,https://fr.ulule.com/magical-idol-fanbook/,Magical & Idol Fanbook,Toulouse,Art & Photo,mode_design,euros,1100.0,2687.0,84.0,11,1,16,16
48758,https://fr.ulule.com/design-culinaire-senegal/,Design Culinaire de produits locaux,FRANCE,Solidaire & Citoyen,mode_design,euros,1000.0,1070.0,26.0,1,0,11,1
47451,https://fr.ulule.com/jeu-de-cartes-williann/,IV! - Le Jeu de Cartes - Williann,Alsace,Art & Photo,mode_design,euros,1500.0,4500.0,105.0,6,0,18,16
47950,https://fr.ulule.com/scampi-album/,Scampi - Album,Lyon,Musique,mode_design,euros,4000.0,5614.0,126.0,7,1,18,6
46162,https://fr.ulule.com/sybox-wifi/,Sybox - Le Wi-Fi responsable,Champs sur Marne,Technologie,mode_design,euros,15000.0,18648.0,225.0,54,1,29,11
47727,https://fr.ulule.com/un-serpent-dans-le-metro-bd/,Un Serpent Dans Le Metro - BD,Metz,BD & Manga,mode_design,euros,650.0,2038.0,116.0,12,0,13,12
47326,https://fr.ulule.com/lederniercombat/,LE DERNIER COMBAT,paris,Art & Photo,mode_design,euros,10000.0,13232.0,148.0,5,1,16,11
47111,https://fr.ulule.com/serie-renaissance/,"Série photographique ""Renaissance""",Paris,Art & Photo,mode_design,euros,400.0,485.0,10.0,485,0,8,0
46249,https://fr.ulule.com/corbeau-et-renard/,Le corbeau et le renard,Lorient,BD & Manga,mode_design,euros,800.0,2080.0,80.0,10,0,15,9
46615,https://fr.ulule.com/toutcequinouslie/,Tout Ce Qui Nous Lie,Limours,Film & vidéo,mode_design,euros,2000.0,2825.0,108.0,2,0,27,12
46518,https://fr.ulule.com/chroniques-de-brac/,"Aidons à financer ""Les chroniques de Bracq"" !",Lyon,Édition & Média,mode_design,euros,2500.0,3350.0,131.0,6,1,9,0
46295,https://fr.ulule.com/casquettes-vie-de-motard/,Casquettes Vie de Motard,AUBENAS,Sports,mode_design,prevente,50.0,54.0,46.0,54,0,9,1
46198,https://fr.ulule.com/moka-ep/,"Moka, le nouvel Ep grace a vous !",houilles,Musique,mode_design,euros,3000.0,3027.0,21.0,3,1,6,0
46024,https://fr.ulule.com/the-black-mantis-project/,The Black Mantis Project,Lille,Musique,mode_design,euros,2600.0,3057.0,91.0,1,0,11,4
45605,https://fr.ulule.com/cocolune-deguisements/,Cocolune,Bastia,Jeux,mode_design,euros,4500.0,4647.0,45.0,1,0,14,10
45483,https://fr.ulule.com/la-premiere-meduse/,La Première Méduse,Paris,Film & vidéo,mode_design,euros,7500.0,8135.0,118.0,7,0,10,29
45473,https://fr.ulule.com/pocket-gmp-toulouse/,Pocket bikes GMP Toulouse,Toulouse,Technologie,mode_design,euros,300.0,320.0,13.0,1,1,7,0
45439,https://fr.ulule.com/another-horizon/,Another Horizon,Ermont,Musique,mode_design,euros,2800.0,2923.0,59.0,2,1,8,4
45396,https://fr.ulule.com/haatonokoe-1ere-convention/,HaatoNoKoe: sa première convention!,Seine-Maritime,Art & Photo,mode_design,euros,700.0,790.0,53.0,12,0,11,6
45445,https://fr.ulule.com/vehicule-ultra-performant/,Véhicule Ultra Performant,Palaiseau,Technologie,mode_design,euros,2000.0,2132.0,94.0,2,1,15,15
45187,https://fr.ulule.com/novel-entreprise/,Novel Entreprise,Brest,Technologie,mode_design,euros,1000.0,1110.0,24.0,3,0,20,0
45852,https://fr.ulule.com/lion-album/,LIØN - 1er ALBUM,Vert Le Petit,Musique,mode_design,euros,500.0,620.0,27.0,3,1,10,3
45072,https://fr.ulule.com/cursive-dumont-maternelle/,Police de caractères Cursive Dumont maternelle,Dijon,Enfance & Educ.,mode_design,prevente,600.0,1286.0,1184.0,203,1,6,24
43869,https://fr.ulule.com/m3-journal/,Le M3 Journal (Méthode3),Paris,Édition & Média,mode_design,euros,4000.0,17087.0,685.0,52,1,44,13
45081,https://fr.ulule.com/open-this-book/,OPEN THIS BOOK,Troyes,Art & Photo,mode_design,euros,3800.0,3822.0,29.0,3,1,14,0
44975,https://fr.ulule.com/soho-hana/,Illustrations et coloriages Soho Hana,L'Arbresle,Art & Photo,mode_design,euros,1000.0,1170.0,56.0,1,0,18,8
42818,https://fr.ulule.com/marque-dz1volt/,DZ1VOLT,Cugnaux,Solidaire & Citoyen,mode_design,euros,3000.0,3000.0,16.0,1,1,12,1
44295,https://fr.ulule.com/main-du-mort/,La main du mort,Paris,Film & vidéo,mode_design,euros,6000.0,6280.0,131.0,6,1,8,17
43193,https://fr.ulule.com/ultraviolet-ep-outlaw/,"ULTRAVIOLET - EP ""Outlaw""",clermont ferrand,Musique,mode_design,euros,1000.0,1735.0,46.0,2,1,9,0
43958,https://fr.ulule.com/praeludium/,Praeludium,Paris,Film & vidéo,mode_design,euros,700.0,921.0,35.0,921,0,21,1
43323,https://fr.ulule.com/pendentif-gibbon/,Pendentif Gibbon Attrape coeur,PARIS,Solidaire & Citoyen,mode_design,prevente,20.0,31.0,29.0,20,1,22,7
42403,https://fr.ulule.com/concierge/,Concierge - la maison connectée réinventée,Lille,Technologie,mode_design,euros,9000.0,9536.0,69.0,7,1,32,9
43469,https://fr.ulule.com/un-jouet-sain-pour-noel/,Des substances toxiques dans les jouets ?!?,Annemasse,Enfance & Educ.,mode_design,euros,3800.0,3854.0,87.0,1,1,11,10
42873,https://fr.ulule.com/garden_lab/,Garden_Lab,Montreuil,Édition & Média,mode_design,euros,15000.0,16074.0,184.0,1,1,29,8
43549,https://fr.ulule.com/calendrier-coloriage/,Calendrier 2017 Art&Be,France,Art & Photo,mode_design,euros,1000.0,5529.0,252.0,70,1,15,13
43286,https://fr.ulule.com/artbook-galexy/,"Artbook ""Galexy""",France,Art & Photo,mode_design,prevente,30.0,38.0,38.0,7,0,10,6
43601,https://fr.ulule.com/rockassociations/,RockAssociations - Photos de Bruno Ducourant,France,Art & Photo,mode_design,euros,9000.0,9000.0,63.0,3,0,23,14
43000,https://fr.ulule.com/le-sel-des-corps-2/,LE SEL DES CORPS #2,Paris,Édition & Média,mode_design,euros,1400.0,1466.0,85.0,2,0,10,5
42104,https://fr.ulule.com/patateman-peluches/,"PATATEMAN, des Peluches Made in France !",Aulnay-sous-Bois,Enfance & Educ.,mode_design,euros,1800.0,1960.0,17.0,1,1,10,43
43233,https://fr.ulule.com/defile-reve/,Défile & Rêve,Lyon,Solidaire & Citoyen,mode_design,euros,500.0,940.0,36.0,940,0,9,2
43097,https://fr.ulule.com/labringue/,La Bringue,Paris,Technologie,mode_design,euros,10000.0,10422.0,155.0,4,1,53,10
42304,https://fr.ulule.com/jayrm-inside/,Jayr'm: Inside - vidéo clip,BEC,Musique,mode_design,euros,3430.0,3500.0,74.0,4,1,12,3
40674,https://fr.ulule.com/eidesis/,EIDESIS,Alsace - Sundgau,Art & Photo,mode_design,prevente,190.0,190.0,45.0,6,1,13,2
42686,https://fr.ulule.com/gooose/,GOOSE,Paris,Film & vidéo,mode_design,euros,5000.0,5038.0,56.0,1,0,22,0
42740,https://fr.ulule.com/echo-tome-2/,"Echo, tome 2",Erstein,BD & Manga,mode_design,euros,1900.0,2327.0,57.0,25,0,33,18
35271,https://fr.ulule.com/kals-tome1/,KALS - Tome 1: Eclosion,Paris,Édition & Média,mode_design,euros,3800.0,3984.0,41.0,12,0,10,13
41868,https://fr.ulule.com/croquis/,Croquis,Angers,Édition & Média,mode_design,euros,5000.0,5055.0,87.0,5,0,20,6
39316,https://fr.ulule.com/cubzic/,CubZic,Parthenay,Technologie,mode_design,euros,1500.0,1570.0,66.0,1,1,13,8
41686,https://fr.ulule.com/rohanea/,Rohanea,Bastia,BD & Manga,mode_design,euros,1300.0,5770.0,119.0,19,0,33,44
41912,https://fr.ulule.com/xterra-maui-hawaii/,Championnat du Monde Xterra Maui Hawaii JOHATEAM,Saint Pierre,Sports,mode_design,prevente,22.0,46.0,42.0,46,0,15,1
40577,https://fr.ulule.com/helloikiko/,IKIKO,Paris,Patrimoine,mode_design,euros,5000.0,5313.0,151.0,2,1,40,0
41696,https://fr.ulule.com/cheubloh-illustrations/,Les illustrations de Cheubloh - Tome 2,Feneu,BD & Manga,mode_design,euros,950.0,1000.0,22.0,2,0,14,7
41679,https://fr.ulule.com/sculpture-ville/,SCULPTURE-VILLE,Paris,Art & Photo,mode_design,euros,3000.0,3050.0,78.0,6,1,14,8
41576,https://fr.ulule.com/baby-blues/,Baby Blues // Saison 1,Lyon,Film & vidéo,mode_design,euros,2000.0,2044.0,31.0,7,1,16,2
41246,https://fr.ulule.com/les-delivreurs/,Les Délivreurs,Neuvicq le Chateau,Solidaire & Citoyen,mode_design,euros,4000.0,4000.0,43.0,5,0,11,11
40961,https://fr.ulule.com/dakar-fashiontrip/,DAKAR FASHION TRIP,Paris,Art & Photo,mode_design,euros,900.0,900.0,33.0,71,0,8,0
40930,https://fr.ulule.com/beret-baguette-tokyo/,Soutenez le marathon solidaire de Tokyo,AMIENS,Sports,mode_design,euros,3600.0,3617.0,93.0,16,0,6,0
41349,https://fr.ulule.com/adagio-film/,Adagio,Thiais,Film & vidéo,mode_design,euros,3500.0,3660.0,67.0,5,0,35,0
41794,https://fr.ulule.com/dooz_kawa/,"Double Vinyle Dooz Kawa ""Bohemian Rap story""",paris,Musique,mode_design,prevente,150.0,280.0,250.0,12,1,6,3
39743,https://fr.ulule.com/on-fleek/,On Fleek - Webzine make up,LYON,Édition & Média,mode_design,euros,5000.0,5040.0,46.0,1,0,11,3
36026,https://fr.ulule.com/broc-list/,Broc'List,Colombes,Technologie,mode_design,euros,5000.0,5085.0,77.0,6,1,23,6
39027,https://fr.ulule.com/festival-intercult/,"Festival Intercult', Révélateur de talents nantais",Nantes,Spectacle vivant,mode_design,euros,1500.0,1600.0,30.0,4,1,7,0
39845,https://fr.ulule.com/valjean_2017/,VALJEAN,Savigny sur Orge,Spectacle vivant,mode_design,euros,3000.0,3418.0,60.0,3,0,11,0
28885,https://fr.ulule.com/lair-nu/,L’aiR Nu,ASNIERES sur SEINE,Édition & Média,mode_design,euros,4990.0,5985.0,131.0,1,1,13,6
38873,https://fr.ulule.com/nothing-but-the-wax/,NOTHING BUT THE WAX,,Édition & Média,mode_design,euros,15000.0,20321.0,381.0,27,1,52,34
36885,https://fr.ulule.com/zecocoon-box/,zecocoon,Lannion,Technologie,mode_design,euros,7000.0,7873.0,43.0,60,1,23,13
40041,https://fr.ulule.com/startrok/,Star Trok,Limoges,Solidaire & Citoyen,mode_design,euros,3000.0,4007.0,75.0,2,1,15,7
39292,https://fr.ulule.com/agriculture-urbaine-responsable-avenir/,AURA,France,Solidaire & Citoyen,mode_design,euros,15000.0,15357.0,103.0,6,1,26,4
39326,https://fr.ulule.com/bambini-family/,Bambini Family,Poitiers,Autres projets,mode_design,prevente,40.0,49.0,10.0,2,0,15,0
39656,https://fr.ulule.com/artbooks-monochrome-rainbow/,Artbooks : Monochrome Rainbow (Vol.1 et Vol.2),Bretagne,Art & Photo,mode_design,euros,500.0,4653.0,115.0,27,0,14,13
39071,https://fr.ulule.com/les-choutes/,LES CHOUTES,paris,Spectacle vivant,mode_design,euros,5000.0,5971.0,166.0,3,0,31,0
37623,https://fr.ulule.com/mahnu-en-colere/,EN COLÈRE by MAHNU,"Paris, Nantes",Art & Photo,mode_design,euros,2000.0,3911.0,117.0,9,1,17,5
36978,https://fr.ulule.com/sites-et-monuments/,Sites et Monuments (jeu de société),pernes les fontaines,Jeux,mode_design,euros,3500.0,3564.0,27.0,3,1,15,4
37961,https://fr.ulule.com/silex-websitebuilder/,Silex free website builder,France,Technologie,mode_design,euros,1500.0,1763.0,33.0,1,1,7,16
39152,https://fr.ulule.com/artbook-focus-saphirya/,Artbook : FOCUS [Saphirya's Artworks],Paris,Art & Photo,mode_design,euros,888.0,1594.0,45.0,13,1,16,7
39294,https://fr.ulule.com/nereida-film/,Nereïda 4,Paris,Film & vidéo,mode_design,euros,2000.0,2532.0,29.0,4,1,14,10
38170,https://fr.ulule.com/teaser-extraordinaires/,"TEASER - ""LES EXTRAORDINAIRES""",,Film & vidéo,mode_design,euros,1500.0,2215.0,83.0,2,0,16,19
39230,https://fr.ulule.com/sets-cheubloh/,Les Sets de Tables de Cheubloh,Feneu,Enfance & Educ.,mode_design,euros,500.0,532.0,19.0,2,0,12,6
38889,https://fr.ulule.com/rikoart-japan-expo/,[RIKO-ART] Japan expo 2016,Grenoble,BD & Manga,mode_design,euros,780.0,800.0,25.0,5,0,19,1
